,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Max,-0.24395479303630857,-0.004511432863066208,-0.047947080385270166,0.05380658198345347,-0.04630924686190287,0.0329583442692588,0.39408016739985663,-0.17746719203142977,0.3636417897403909,0.38033055134084637,1.0,-0.21691787340852522,0.8296730878845895,0.9682087698532897,0.01917103977697457,-0.042047388989667374,-0.13199568037837967,-0.0013655755717015083,-0.00975577461055306,-0.005503841846577271,-0.00517192875072723,-0.13026479710594552,-0.0010728213270178825,-0.010064892855289912,-0.005614035867444736,0.2376374484990307,0.04708674869949109,0.22124142264897143,0.20474071398535862,-0.04632909170805389,-0.12049987755601381,-0.04685721411874367,0.05898776596127819,-0.03754153913935166,-0.030610764650620906,-0.180301374016478,0.9489797653472875,0.7686793835676653,0.9281133396244861,0.6753317654118577,-0.024026590892160197,-0.12049987755601381,0.6784248125192855,0.8293176810008765,-0.702462993680544,-0.06461817424561586,0.6784171308876307,0.4567350926043169,0.7710856508187139,0.3636417897403909,0.8296730878845895,-0.047947080385270166,-0.04630924686190287,0.05380658198345347,0.032958344137573765,0.35809855903246257,0.24751631917825098,-0.048224881513431746,0.14671785803450765,-0.01105008899556346,0.00614254491391811,0.0012066618905908803,-0.012976791303998769,-0.014275797529848267,-0.0019475212946935146,-0.009493153477831558,-0.10588283424186345
Bwd Packet Length Min,0.8598829408401661,-0.0067844915283952496,-0.011723925205011216,-0.00275682426523692,-0.012019495771157388,0.001021293610925187,-0.14997486299197368,0.5274401866544836,-0.04366718355930329,-0.20064498082106116,-0.21691787340852522,1.0,-0.016618034806736,-0.2861328598822332,0.005700518304886047,-0.0058778934620810075,-0.03259433629801137,-0.0006365530581046363,-0.0035021349603882195,-0.0013161530535603307,-0.006491089013001467,-0.03262680289053383,-0.0006088016415472457,-0.0033554857689602285,-0.0013091206103235536,-0.0426201801390412,-0.0071202621364142024,-0.05289605469880259,-0.03730306458908404,0.02069907405822971,-0.0008458190314576606,-0.012057198933406975,-0.006598782835013981,-0.00642963479715716,5.630755766358371e-05,0.5415968215781305,-0.23712028828356724,-0.052517143834063904,-0.2250215709408986,-0.1815209381106677,-0.008494649655296855,-0.0008458190314576606,-0.24636231637109332,-0.31594297462311377,-0.17356053006295744,-0.024766872260965776,-0.24636396675693056,0.18733137175784922,0.0015145285342287847,-0.043667183559303296,-0.016618034806736,-0.011723925205011214,-0.012019495771157388,-0.0027568242652369207,0.0010212935931309365,-0.2121706153269423,-0.08003349441345531,-0.01167044877138399,-0.602233988252214,-0.008409735280362129,-0.0038174000265367883,-0.008324228496567934,-0.0087667433916358,-0.004586473454105927,-0.0005506830562245307,-0.003005807084259041,-0.03468956859649984
Bwd Packet Length Mean,-0.06415502794840545,0.0005206303919874001,-0.041880352257337466,0.1416086687132828,-0.04016594900791188,0.12626633417438654,0.3214624857943835,-0.06270683928974827,0.3214311217595492,0.3184596608726683,0.8296730878845895,-0.016618034806736,1.0,0.8019494859482393,0.0245426305406584,-0.03596188590189324,-0.11722459463101115,-0.0009954140453611487,-0.007199416796139662,-0.004888784133806001,-0.00018166678053432107,-0.1149347978994651,-0.0005390113116977552,-0.007527782635661871,-0.004980847163468538,0.2771112901321821,0.028224898385729346,0.21251718309134068,0.25743813391425807,-0.03637288131616517,-0.09574963375756972,-0.03978881034371084,0.14379424364917567,-0.03225509869231039,-0.02564137486250044,-0.0630428010787714,0.8033849603855424,0.9355074346556154,0.866824186311324,0.7429487456512843,-0.022107764541520292,-0.09574963375756972,0.49971386529664774,0.6392627555957634,-0.6123010991476044,-0.06471708726428055,0.4997070893800409,0.45690966324928634,0.9316786109169346,0.3214311217595492,1.0,-0.041880352257337466,-0.04016594900791188,0.1416086687132828,0.12626633373383506,0.2564896446054819,0.11016474649777681,-0.042787630050133425,0.006543436178615362,0.006748740977706306,0.02486155183244692,0.02628246708958338,0.0003313481671827374,-0.011001322695128669,-0.0015314861740791993,-0.007344945197940458,-0.08088222514114404
Bwd Packet Length Std,-0.3031701860911578,-0.009497565336394278,-0.04756601413397765,0.017674839231663284,-0.04685576404431314,0.0020004839785144634,0.33393801809708046,-0.21363171384188198,0.34135290888169845,0.38246009282047,0.9682087698532897,-0.2861328598822332,0.8019494859482393,1.0,0.033057309032858515,-0.03976848869922177,-0.13093454167601232,-0.0015549837739160313,-0.01041193497043671,-0.0054210651058481255,-0.010174022606087319,-0.13049194771234743,-0.0013725830355569718,-0.010764273918281083,-0.005531850506728055,0.14463869656850392,0.018948907069163842,0.1669648532990714,0.1399866552652176,-0.04881804997735815,-0.1226545157934372,-0.04711175506933164,0.021260998453460755,-0.03602116313457228,-0.0270646585830576,-0.21762451779984035,0.9324850540544718,0.7332924222301193,0.9492219723216754,0.6808405237434013,-0.022629171028612862,-0.1226545157934372,0.7599921024747912,0.8449284059826634,-0.6840795763004501,-0.06370029467921896,0.7599844939139223,0.47509896738683294,0.7432586940106499,0.3413529088816984,0.8019494859482394,-0.04756601413397765,-0.04685576404431316,0.017674839231663284,0.0020004839367613854,0.436251736396882,0.1464485493426367,-0.04761087699365765,0.1707587053194951,-0.021387159388154678,-0.00445307946496996,-0.013587105313899199,-0.02100426208204807,-0.01531115916952141,-0.002002494485848745,-0.010138612587996218,-0.11434566568336414
Flow Bytes/s,0.0002047188797340557,-0.0034876552136749064,-0.003319389835545579,0.0037975030893148028,0.0004089959435007827,0.0023461878324875073,0.0689162763253616,0.015511749723287614,0.09915949678864028,0.09208347853521244,0.01917103977697457,0.005700518304886047,0.0245426305406584,0.033057309032858515,1.0,0.47503344437362394,-0.015020544653850974,-0.00036519475477798696,-0.001718871083636338,-0.0005885299310052873,-0.003351881547303588,-0.015396588510263038,-0.00035267813539594043,-0.0016519670188444237,-0.0006009418165156324,-0.025882599238822468,-0.017786716309037918,-0.026706185118721925,-0.024281535915486933,-0.005987484015521634,0.06701927059774429,-0.0033065547785270694,0.0038689457044524434,0.4033666827389952,0.42200293623373464,0.003355443447774072,0.041640476274299856,0.04934738509881858,0.049036006590393234,0.04830960791806824,-0.0038308011162776698,0.06701927059774429,0.05756041128086479,0.052289637910217436,-0.05239024623884381,-0.009821837357694303,0.05755959695937659,0.04057480214300024,0.05723775414374553,0.09915949678864029,0.02454263054065841,-0.003319389835545579,0.00040899594350078406,0.003797503089314803,0.0023461878270744116,0.11650941519539082,0.005958643065446945,-0.00332468057486686,-0.016829995060773394,-0.0058566160693208445,-0.004729855613149487,-0.007008175143637205,-0.004850324093018991,-0.002282205625126189,-0.00025659277762401833,-0.0014902263003029209,-0.017409594737926415
Flow Packets/s,-0.006206873005393657,-0.0016657172736702693,-0.001229312336908305,-0.0019007184823875134,-0.0012537537029012355,-0.0009458289717862871,-0.019550503845941904,0.001941325649869661,-0.017184366498578407,-0.017407227689460052,-0.042047388989667374,-0.0058778934620810075,-0.03596188590189324,-0.03976848869922177,0.47503344437362394,1.0,-0.007177580680274406,-0.00017471497427683257,-0.0008226437973697842,-0.00028118552907532585,-0.0015998318228787733,-0.0073579408075006335,-0.00016876228487561188,-0.0007901835522963624,-0.00028712397431178665,-0.012452951860727075,-0.008525922145111959,-0.012815591165566827,-0.011702495916952419,-0.0028656012955713063,0.05832023444552442,-0.0012771041251099426,-0.0021765117805950225,0.9697800869636051,0.4457037995997558,-0.0038009012304891943,-0.04184048791635777,-0.03251113305843191,-0.03988619357008812,-0.027271661186212447,0.02379017560164849,0.05832023444552442,-0.03110710595563338,-0.03519779309937619,0.040555828675587234,0.07729715858249536,-0.03110746777432678,-0.005034295890714827,-0.03281935363714057,-0.017184366498578407,-0.03596188590189324,-0.0012293123369083053,-0.0012537537029012353,-0.0019007184823875134,-0.000945828967856849,-0.0070573125906768334,-0.005510505461118669,-0.001217143035875552,0.002974746892875543,-0.002866698542532843,-0.002280853056574396,-0.003413228302744027,-0.0023872811846024763,-0.0010918919115081556,-0.00012274698592636523,-0.0007129621918367168,-0.00832983472778326
Flow IAT Mean,-0.04001023599068745,0.9553315930346509,-0.005663714810951012,-0.00557396198771395,-0.005836285918910812,-0.0023466759225075733,-0.08473711760893114,-0.013777102848670519,-0.09757659697757957,-0.09168633745464673,-0.13199568037837967,-0.03259433629801137,-0.11722459463101115,-0.13093454167601232,-0.015020544653850974,-0.007177580680274406,1.0,-0.9432942330214107,-0.9345870702050968,0.9492702618518551,0.9553975037779088,0.9990942716086197,-0.9433594583274352,-0.9345547386569723,0.9493221286838672,-0.011796585423350887,0.003966713405091791,-0.01512514214274578,-0.008227250284326134,0.012858787326687448,-0.007587254224473348,-0.005782718351323302,-0.006232177014987541,-0.0054832687892802535,-0.008619770367826964,-0.014015379710696703,-0.14026618175349337,-0.12010884999614836,-0.14071369475205445,-0.08748521930054985,-0.0039006270462489685,-0.007587254224473348,-0.11581510210825452,-0.14447103043899134,0.16666193691810863,-0.00868802767271306,-0.11581507574485778,-0.11188094212591179,-0.12739506481683402,-0.09757659697757957,-0.11722459463101115,-0.005663714810951015,-0.005836285918910813,-0.00557396198771395,-0.0023466759128108056,-0.034901047286845094,-0.03784699046456906,-0.00564018200447176,-0.00772734401978496,-0.0024534203304162516,-0.0029390839441711977,-0.0034510718688182175,-0.0016671790759801594,-0.929872168779617,-0.9433186549175279,-0.9353523149000588,-0.77008674670052
Flow IAT Std,-0.004300864301237257,-0.9971003202713803,-0.0001321673096899093,-1.3161969509120312e-05,-0.0001350336000869207,-6.717013736628561e-06,-0.000683188531810517,6.391734433124841e-05,-0.0010322856348835463,-0.0010332573466063633,-0.0013655755717015083,-0.0006365530581046363,-0.0009954140453611487,-0.0015549837739160313,-0.00036519475477798696,-0.00017471497427683257,-0.9432942330214107,1.0,0.9996471195707907,-0.9998218321646338,-0.9971088985264678,-0.9419407548205265,0.9999915920931687,0.999640064325036,-0.9998076549813806,0.0027259933683153434,0.0035542691893142783,0.0029080919595548776,0.0036252420353471175,0.0028500720931313494,0.0008497140418107113,-0.00013598408493149987,-1.5771608732494152e-05,-0.00013349149017564954,-0.00020975048822336368,5.009231276673172e-05,-0.0014004388346293517,-0.0009062501322426292,-0.0014950384775714368,-0.00063837056352662,-8.088911456230217e-05,0.0008497140418107113,-0.0022252759630611157,-0.0019681382516914887,-0.0014077269386487217,7.124021851554927e-05,-0.002225238409229851,-0.0016775127664404163,-0.001094227450570406,-0.0010322856348835468,-0.0009954140453611487,-0.0001321673096899093,-0.0001350336000869207,-1.3161969509120348e-05,-6.717013779385942e-06,-0.002163834941891769,-0.0006858841138570834,-0.0001346813787766364,-0.006701029472094002,0.00041841261262117905,0.00029847409053042887,0.0004546706921762442,0.0003571766513539824,0.9990912160746335,0.9999781807756897,0.9996691339739106,0.9291758125774403
Flow IAT Max,-0.008056921613009055,-0.9953151737623975,-0.0005850201924680528,0.0004484850377705211,-0.000599183272332183,0.0006022503609782602,-0.005988506797641973,-0.001091648162554698,-0.007778483825325396,-0.007432761946384991,-0.00975577461055306,-0.0035021349603882195,-0.007199416796139662,-0.01041193497043671,-0.001718871083636338,-0.0008226437973697842,-0.9345870702050968,0.9996471195707907,1.0,-0.9989823390009354,-0.9953218674061807,-0.9331294402850344,0.9996477449116468,0.9999941028066749,-0.9989651361064196,0.006775897067130897,0.00628709523278037,0.008078085879310345,0.00992791221434533,0.0043757004557376895,0.0006461538888054349,-0.0005852067271730178,0.00039847590358718264,-0.0006284886490346453,-0.0009878091525720304,-0.0011236669060986756,-0.010391384664364312,-0.007130082936879729,-0.010527091732630526,-0.005227596846767398,-0.00041819842951052,0.0006461538888054349,-0.011870065524217122,-0.012381573592440742,0.01064363177264136,-0.0003583806631776925,-0.011870050826113187,-0.009891256076773084,-0.008119500475626552,-0.007778483825325396,-0.007199416796139662,-0.000585020192468053,-0.000599183272332183,0.0004484850377705211,0.0006022503616314625,-0.005728901387762396,-0.0037440547336489165,-0.000592084700638438,-0.007440366018913458,0.0014512514340062064,0.0010966194245861087,0.0014936876521199338,0.001186298496823741,0.9997875918644108,0.9996118350552621,0.9999497512293519,0.9378449759837122
Flow IAT Min,0.0016839025991251194,0.9978958485154273,-0.00022442185049659786,-0.00023772607845361563,-0.0002297240706369942,-9.670325813858066e-05,-0.0035981405253518936,-0.0007163745803670461,-0.004114740972421497,-0.0038305564528062744,-0.005503841846577271,-0.0013161530535603307,-0.004888784133806001,-0.0054210651058481255,-0.0005885299310052873,-0.00028118552907532585,0.9492702618518551,-0.9998218321646338,-0.9989823390009354,1.0,0.9979012204743348,0.9480255299386351,-0.9998205905233586,-0.9989772117610728,0.9999949239209234,-0.0011044093190114418,-0.0007558962603097227,-0.0011380985823466862,-0.0010387041339716561,-0.0002530317899318975,-0.0005617538972523035,-0.00022591532235965943,-0.0002671557248954474,-0.00021480459902946942,-0.0003377037621097207,-0.0007247762576362084,-0.0058675000150046576,-0.005058240848964692,-0.005856834903984818,-0.0036697501906483286,-0.0001539183009722272,-0.0005617538972523035,-0.004655792944254613,-0.005964947707535749,0.010465800200371835,-0.0003788345452023642,-0.004655824148346181,-0.004592806251058493,-0.0053448533369627625,-0.004114740972421496,-0.004888784133806001,-0.00022442185049659786,-0.00022972407063699405,-0.00023772607845361568,-9.67032577281682e-05,-0.000345679444053776,-0.0015471368421377328,-0.00022119921558272858,0.00620396777751881,-0.00022348919019696273,-0.00019350035797069596,-0.00027538149010889775,-0.00018047894510754773,-0.9981793580670251,-0.9998186027868206,-0.9990514865927957,-0.9226647837265424
Fwd IAT Total,-0.0036401588492394623,0.9999788621514973,0.013877824961560564,0.003337153650106459,0.013876040252354884,0.0025504356872099163,0.00018888242192317692,0.00156459915024205,-0.006743976005568215,-0.006448208656874643,-0.00517192875072723,-0.006491089013001467,-0.00018166678053432107,-0.010174022606087319,-0.003351881547303588,-0.0015998318228787733,0.9553975037779088,-0.9971088985264678,-0.9953218674061807,0.9979012204743348,1.0,0.9551939793379046,-0.9970743016563025,-0.9953026967764546,0.9979217931728204,0.05151515603382542,0.02563516296857697,0.035098241983199746,0.03743065618647725,0.009955752450237778,0.0036517821818361986,0.013934305255880903,0.0034673364559700223,-0.001216072694022978,-0.001943700082242145,0.0015717927938215404,-0.005942104402271738,0.0015512693484580255,-0.00785526965793253,0.0007912997702266079,-0.0008417153258938185,0.0036517821818361986,-0.02155102815754502,-0.013673412049293045,0.017578092388450137,-0.0007512520329382684,-0.02155033863374828,-0.015387161162252668,-0.0011804562536343309,-0.006743976005568214,-0.00018166678053432213,0.013877824961560564,0.013876040252354884,0.00333715365010646,0.0025504356760754185,-0.010424363076930426,-0.004822328322795599,0.013854423593246757,0.001136563382930255,0.00999827701275813,0.010732552281464828,0.013431189871681237,0.007255092527721069,-0.9939698335411273,-0.9972232446909164,-0.9954696685224236,-0.9064973521516259
Fwd IAT Mean,-0.04031736464407744,0.9550515561158417,-0.005798908804699945,-0.005223004601493648,-0.005962462104163008,-0.002229609281133345,-0.08093221325865624,-0.013751391698783304,-0.09509670756276432,-0.08893425980993958,-0.13026479710594552,-0.03262680289053383,-0.1149347978994651,-0.13049194771234743,-0.015396588510263038,-0.0073579408075006335,0.9990942716086197,-0.9419407548205265,-0.9331294402850344,0.9480255299386351,0.9551939793379046,1.0,-0.9420620935709969,-0.9330519067536998,0.9481912006032075,0.005199248998914462,0.032337528983018116,-0.003927580742254115,0.011687158140054974,0.040131506497303585,-0.00031328380080885844,-0.005908730288443492,-0.005822164638277168,-0.005621084728390907,-0.008836256749833831,-0.014257056395797324,-0.1380199845069274,-0.11701025297303105,-0.13903560149739122,-0.08534121602387171,-0.003928579357378249,-0.00031328380080885844,-0.11911758207179461,-0.1453117067957312,0.16748133050079572,-0.007757110920798831,-0.11911757665845876,-0.11270807318872726,-0.1246720340015452,-0.0950967075627643,-0.1149347978994651,-0.005798908804699945,-0.005962462104163008,-0.005223004601493648,-0.0022296092722730466,-0.03696097963262708,-0.0375317004240616,-0.00577740574705509,-0.005629361741797445,-0.0020836460548510232,-0.001789609553829804,-0.002390553165949649,-0.0016411281863667059,-0.9282970176537146,-0.9420919469679888,-0.9339138640080694,-0.7659859354130157
Fwd IAT Std,-0.004294405706624979,-0.9970771981612243,-0.00012692039352684862,3.351460864162786e-05,-0.00012855099072041397,2.5040134704415297e-05,-0.00022896387811903614,4.574647612777679e-05,-0.0006852659710293848,-0.0006626085678416426,-0.0010728213270178825,-0.0006088016415472457,-0.0005390113116977552,-0.0013725830355569718,-0.00035267813539594043,-0.00016876228487561188,-0.9433594583274352,0.9999915920931687,0.9996477449116468,-0.9998205905233586,-0.9970743016563025,-0.9420620935709969,1.0,0.9996472551556947,-0.9998162872276773,0.003174054068696905,0.0020338029279119963,0.003955775477696012,0.0038501286125019337,0.0006516862635064035,0.0005946674189035182,-0.00012977791426375905,3.2376741620415005e-05,-0.00012894029249674305,-0.00020261521770469185,5.038110487617294e-05,-0.00106413541223149,-0.0003795906452598019,-0.0011934345506851847,-0.00028942485644613177,-6.939983515989247e-05,0.0005946674189035182,-0.002394357394621022,-0.0019520292520466697,-0.0014045843995391812,0.00020557096222026053,-0.0023943190544977863,-0.001870949318397787,-0.000604894489374037,-0.0006852659710293848,-0.0005390113116977549,-0.00012692039352684862,-0.00012855099072041397,3.351460864162786e-05,2.5040134536900017e-05,-0.002094148689855123,-0.000581485701138269,-0.0001297823840222461,-0.006704802113921804,0.00045298778808599703,0.0003955626079971691,0.0005195056221767984,0.0003570361518532815,0.999088196403111,0.9999789058480039,0.9996675464991124,0.9291486073344263
Fwd IAT Max,-0.007900330649721494,-0.99531710788771,-0.0005619368168392532,0.00011741842204991599,-0.000573050276661479,0.00027262429902030245,-0.005724140507138159,-0.0009814151632464275,-0.007476125688494689,-0.007161031537384778,-0.010064892855289912,-0.0033554857689602285,-0.007527782635661871,-0.010764273918281083,-0.0016519670188444237,-0.0007901835522963624,-0.9345547386569723,0.999640064325036,0.9999941028066749,-0.9989772117610728,-0.9953026967764546,-0.9330519067536998,0.9996472551556947,1.0,-0.9989599537959658,0.00664568538254295,0.005873209062920718,0.007653741058871747,0.009429991474038927,0.004060600011553911,0.0007101954958988402,-0.0005667176248541365,6.776426118722144e-05,-0.0006036627698562307,-0.0009489296823056041,-0.0010113148283574824,-0.010649659866047741,-0.007354467493572902,-0.010840105499012905,-0.005485252314472269,-0.0004030842340504438,0.0007101954958988402,-0.012110571466838983,-0.012805616170224628,0.01098312986246725,-0.0003214827713447164,-0.01211055279483355,-0.010467053887089683,-0.008338847280851887,-0.007476125688494689,-0.007527782635661867,-0.0005619368168392533,-0.000573050276661479,0.00011741842204991599,0.0002726242997145502,-0.005450432231886177,-0.0035363132687402945,-0.0005665993144089331,-0.007508327120740715,0.0013111628266549913,0.001100831251706434,0.0013901115368284858,0.0010269604053650162,0.9997824138050195,0.9996101891279325,0.9999459688731531,0.9378118470973399
Fwd IAT Min,0.0016886633602280908,0.9979163962806894,-0.00022909933546260225,-0.000240085328846368,-0.00023450776452648269,-9.869132224721843e-05,-0.0036414025821524415,-0.0006890942158365816,-0.004124863612010929,-0.003863212672298735,-0.005614035867444736,-0.0013091206103235536,-0.004980847163468538,-0.005531850506728055,-0.0006009418165156324,-0.00028712397431178665,0.9493221286838672,-0.9998076549813806,-0.9989651361064196,0.9999949239209234,0.9979217931728204,0.9481912006032075,-0.9998162872276773,-0.9989599537959658,1.0,-0.0007183680686180624,0.001144597896825857,-0.001144136547885169,-0.00020033705873771592,0.002006718754144339,-0.00012649395067826843,-0.0002306634325531467,-0.00026981880485916614,-0.00021934197317555163,-0.0003448327200002566,-0.0007174880200444127,-0.005969359247632445,-0.005130625080207213,-0.005951159690411784,-0.003736717220750685,-0.00015817798447380704,-0.00012649395067826843,-0.004752316069723104,-0.006084773353772899,0.010560733149829932,-0.0003884320563523763,-0.004752347933933439,-0.004557887150903873,-0.0054168570122547395,-0.004124863612010929,-0.004980847163468538,-0.00022909933546260225,-0.00023450776452648269,-0.00024008532884636799,-9.869132182848623e-05,-0.0004284065940979616,-0.001574775574486388,-0.00022584406020853667,0.006298854491173975,-0.00022136635134949994,-0.00019332675253394232,-0.000273522323257982,-0.00017831781574753137,-0.9981542923619866,-0.9998141753224209,-0.9990345118172068,-0.9224865213336187
Bwd IAT Total,-0.0536523134938333,0.05204885073897991,-0.008794366850634595,0.08315106911956487,-0.007442357349872282,0.06059125320684401,0.17538101821661642,-0.03710403531538706,0.055623889617363746,0.07700742042030831,0.2376374484990307,-0.0426201801390412,0.2771112901321821,0.14463869656850392,-0.025882599238822468,-0.012452951860727075,-0.011796585423350887,0.0027259933683153434,0.006775897067130897,-0.0011044093190114418,0.05151515603382542,0.005199248998914462,0.003174054068696905,0.00664568538254295,-0.0007183680686180624,1.0,0.5209931782818301,0.7177847853217671,0.7555999012296337,0.20423493719137487,0.07297790985608232,-0.007296199694854185,0.08709717041057137,-0.009516759584248781,-0.014942633769303963,-0.039432485575460766,0.23278754213083816,0.2882039587371893,0.20131265273641896,0.22304972681085763,-0.007032249574803376,0.07297790985608232,-0.08861154112966947,0.12693162996032012,-0.09887086522397114,0.003183112058708464,-0.08861297911583087,0.029304635925130853,0.25544607036636463,0.05562388961736377,0.2771112901321821,-0.008794366850634595,-0.0074423573498722815,0.08315106911956487,0.06059125290905853,-0.10443195015606979,0.0034039515165958127,-0.009354392013849548,0.0259750202927397,0.08337772830044186,0.11681434638655318,0.1430323651382275,0.05378934112234171,0.011116518215283951,0.0006514069018367115,0.0070363793083712545,0.09018325634995217
Bwd IAT Mean,-0.0290185136288464,0.026556385028302175,-0.0065252954916801414,0.005669519726650076,-0.006268213119306834,-0.00013103453655670318,0.04104185591993102,-0.015108398591060326,0.01827556037146632,0.008198862208578007,0.04708674869949109,-0.0071202621364142024,0.028224898385729346,0.018948907069163842,-0.017786716309037918,-0.008525922145111959,0.003966713405091791,0.0035542691893142783,0.00628709523278037,-0.0007558962603097227,0.02563516296857697,0.032337528983018116,0.0020338029279119963,0.005873209062920718,0.001144597896825857,0.5209931782818301,1.0,0.4827960591811437,0.6736918178579197,0.8924388034647494,0.183011244565948,-0.006260010630793418,0.0073191161485762855,-0.006516059306452546,-0.010229005067047287,-0.020798486009067106,0.04906192918332276,0.03993295637649777,0.031042002144929862,0.027546181059602683,-0.004715918262290986,0.183011244565948,-0.05833192139752795,0.041905173178603684,-0.030748421066921713,0.026835846065337957,-0.05833290740414588,0.006558463856510387,0.030196513628070534,0.018275560371466312,0.028224898385729346,-0.0065252954916801414,-0.006268213119306834,0.0056695197266500765,-0.00013103454211201007,-0.07309669311532704,-0.0005679663111253525,-0.0065588078918434566,0.06318515965910743,0.07906696889107317,0.06490823071101885,0.0915241453539003,0.06469913662722726,0.009575382813661038,0.0010120350306777252,0.006406378649146212,0.07585834916282269
Bwd IAT Std,-0.056066940468958784,0.03607279561242438,-0.009710720594522368,0.019805108879862015,-0.009211904936384024,0.007793497684637413,0.10852412641651074,-0.04013338690302582,0.04652740432587508,0.04779338154933223,0.22124142264897143,-0.05289605469880259,0.21251718309134068,0.1669648532990714,-0.026706185118721925,-0.012815591165566827,-0.01512514214274578,0.0029080919595548776,0.008078085879310345,-0.0011380985823466862,0.035098241983199746,-0.003927580742254115,0.003955775477696012,0.007653741058871747,-0.001144136547885169,0.7177847853217671,0.4827960591811437,1.0,0.877947272608293,0.09576931205634924,0.031434747182735506,-0.009172929107560897,0.021555905075147853,-0.009795884723700316,-0.015370473201148808,-0.04148468288705343,0.22137771310784207,0.211413301674167,0.19445333449105728,0.1830216491154159,-0.00707746941208764,0.031434747182735506,-0.03619071542719067,0.14389975488422302,-0.11271810615153777,0.07209250703683497,-0.03619222181132175,0.052315957100359085,0.1915708341075618,0.04652740432587509,0.21251718309134068,-0.009710720594522364,-0.009211904936384028,0.01980510887986201,0.007793497629363165,-0.10505841544623842,-0.009206129267339446,-0.00985065878241146,0.06731785358302979,0.09134069451565095,0.0876097716810273,0.10878338220544162,0.06912203043248034,0.012455307111984584,0.001093966466437085,0.00811625547775393,0.10060400727079184
Bwd IAT Max,-0.04985292988637597,0.038533656912407614,-0.00844394119288305,0.07153151157417387,-0.008166302296866953,0.05831579156769473,0.10620236694910094,-0.03292492939110903,0.04295863628760035,0.038873749119404215,0.20474071398535862,-0.03730306458908404,0.25743813391425807,0.1399866552652176,-0.024281535915486933,-0.011702495916952419,-0.008227250284326134,0.0036252420353471175,0.00992791221434533,-0.0010387041339716561,0.03743065618647725,0.011687158140054974,0.0038501286125019337,0.009429991474038927,-0.00020033705873771592,0.7555999012296337,0.6736918178579197,0.877947272608293,1.0,0.4175550049379979,0.096882245910538,-0.007208044098473963,0.07274874820302377,-0.00894508124423419,-0.014035416084151235,-0.0360793032279973,0.20113270958935098,0.26743271057532925,0.18592240524043233,0.20296792547054815,-0.006491549851453835,0.096882245910538,-0.05903140324362069,0.11446586293436477,-0.08921120555136032,0.040185489142801706,-0.05903276658967778,0.06859464875748425,0.24208870156720122,0.04295863628760034,0.25743813391425807,-0.008443941192883048,-0.008166302296866951,0.07153151157417387,0.058315791365081145,-0.10043438431160297,-0.006122298313270851,-0.008960838623750543,0.05402060604902504,0.10430175593612954,0.09469898593587009,0.11948343124055018,0.08022779873931624,0.015482250852376407,0.0013321983349229931,0.010005886063285127,0.1251716045629129
Bwd IAT Min,-0.0038836689348241797,0.010554861092992255,-0.002230903977616694,-0.0009297195510778842,-0.0021844292737831523,-0.000931470578431549,-0.018831263810705424,0.004202404278919382,-0.001399709623569728,-0.021712563214385642,-0.04632909170805389,0.02069907405822971,-0.03637288131616517,-0.04881804997735815,-0.005987484015521634,-0.0028656012955713063,0.012858787326687448,0.0028500720931313494,0.0043757004557376895,-0.0002530317899318975,0.009955752450237778,0.040131506497303585,0.0006516862635064035,0.004060600011553911,0.002006718754144339,0.20423493719137487,0.8924388034647494,0.09576931205634924,0.4175550049379979,1.0,0.19278520846650607,-0.0021913263222927675,-0.0009300251697565882,-0.002189353917907313,-0.0034406691214159835,-0.001618499576276316,-0.045470143235812506,-0.0241055688916423,-0.04386297247470431,-0.03265905354856358,-0.0016107271235671035,0.19278520846650607,-0.043605909055253446,-0.02880995257442039,0.024860230890459984,-0.0024478226578718916,-0.04360622910930844,-0.000957460971664066,-0.02633267882683583,-0.0013997096235697278,-0.03637288131616517,-0.002230903977616694,-0.0021844292737831523,-0.0009297195510778842,-0.0009314705745984601,-0.028657977476565445,-0.0006399380888730531,-0.0022251746162994484,0.03512556484210471,0.04530623077056391,0.029115827192512794,0.04405596492658494,0.03911774706998716,0.006672251418095608,0.0006607999971128297,0.004456664589433039,0.05302552970963224
