,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Bwd Packet Length Max,-0.23515064176868344,0.0017784594999967543,-0.046534480100971796,0.058612437315688326,-0.04526006436462168,0.035608514487959715,0.31251413944584017,-0.19896314459931275,0.3273454144554871,0.3032211453090488,1.0,-0.20831543181992973,0.834625554462257,0.9673159982147024,0.02728992946466613,-0.0382069602419122,-0.09785918594525544,-0.003537561894830399,-0.006151543029250971,0.0012731976229722612,0.0016684258879533715,-0.09715438036259723,-0.003421110567489209,-0.006240489693581873,0.0012259425862077098,0.22328338215731494,0.027536566951495846,0.19137406953352953,0.1759379681920986,-0.05007819490833424,-0.11038275667625663,-0.045419894742714205,0.06489475679950807,-0.03446407295244296,-0.028501528025214988,-0.20716812727320646,0.9269044805410764,0.7598360255942135,0.9043315208135692,0.6718397503248257,-0.016529957727328473,-0.11038275667625663,0.6761345352876164,0.8512301889533055,-0.7334142234978319,-0.046152016813580096,0.6761415070517767,0.5438370452590928,0.7634160214740737,0.327345414455487,0.834625554462257,-0.0465344801009718,-0.04526006436462169,0.05861243731568833,0.035608514342321804,0.36747684832567973,0.18460574651978573,-0.04681778224711315,0.09949369238900754,0.02319878618517095,0.07249742215062564,0.054110855003370664,0.010582868200285629,-0.008750184262789115,-0.003680460919423906,-0.006021144660173815,-0.013254719799193893
Bwd Packet Length Min,0.8651010318570814,-0.0004427887097981914,-0.010403550576960595,-0.0018834795462632885,-0.010678703808337716,0.001788065347137466,-0.1441467258732812,0.68253715747235,-0.04745972246429076,-0.1853588314354538,-0.20831543181992973,1.0,-0.015977354583945235,-0.2771754516064797,0.004697043563248584,-0.004934299521870883,-0.022138539244676556,-0.000887364659155248,-0.0016633303143744318,0.0002797010712437325,-0.00039665598424572663,-0.022301254657077392,-0.000874731212982601,-0.0016214549740558033,0.00027833440450095826,-0.03870180104126172,-0.010856118647613431,-0.04870329921105006,-0.035314973890885136,0.011995282426164761,-0.0020790162484506515,-0.010751981414052928,-0.006141497322247154,-0.005513961327757417,0.0012814281107418433,0.7198327515745028,-0.2329359940045613,-0.053432375185662365,-0.2208585776293424,-0.18496113477462986,-0.007612796777550193,-0.0020790162484506515,-0.2193716726014663,-0.28756062936331933,-0.17458875742037686,-0.023667223225999165,-0.21937040084123063,0.1929413646749418,-0.0008362899873743063,-0.047459722464290754,-0.015977354583945235,-0.010403550576960595,-0.010678703808337716,-0.001883479546263288,0.0017880653265011789,-0.20249528581965678,-0.07563287089258038,-0.01035296569633474,-0.557668146569756,-0.013923767698924262,-0.015959549272841527,-0.01729397607337534,-0.01135012205382709,-0.00228952361721335,-0.0008411977518478257,-0.0015012015358179633,-0.0036574532855355307
Bwd Packet Length Mean,-0.06284141017574621,0.0023831070049312466,-0.04155857343237301,0.15888404678443802,-0.04085037387021488,0.1419373630394982,0.2848502418393425,-0.06105473653692515,0.3153481830028886,0.2902700602855811,0.834625554462257,-0.015977354583945235,1.0,0.8155960875265443,0.041414068651874775,-0.032636755496886334,-0.08882875653890598,-0.003125204886346577,-0.005129295669808869,0.001156623480544951,0.0022746201912675224,-0.08753760816363085,-0.0029356146507255724,-0.005213962546011608,0.0011152500403909741,0.2703888123222097,0.012266059809309946,0.18830548285880602,0.23560637490413724,-0.042266612933491335,-0.08956804651677683,-0.03945104825111303,0.1611478799038553,-0.02962448824980788,-0.023482962512401583,-0.062343875127935294,0.8034536543969485,0.9383666565036365,0.863462597207539,0.7478682597694185,-0.016224419467306354,-0.08956804651677683,0.5188857588212549,0.6762247733037908,-0.6487283165526924,-0.05398872585136365,0.5188920253541494,0.5314304050208917,0.9361560141195678,0.3153481830028886,1.0,-0.04155857343237301,-0.04085037387021488,0.15888404678443802,0.14193736251508712,0.2825767774476198,0.09689653541307415,-0.042533372502358016,-0.0304148759768518,0.06176007802489392,0.14099498443411507,0.11490731824444733,0.03699063693773489,-0.007268568377285909,-0.0032489463740616987,-0.005126436934875077,-0.010681762087449597
Bwd Packet Length Std,-0.29474359730939054,0.0009666529861160327,-0.04659090139348773,0.017590478048286177,-0.045965362873738556,0.000893126879518614,0.27961064732396845,-0.2459363090391741,0.32880226776905663,0.3300885766081532,0.9673159982147024,-0.2771754516064797,0.8155960875265443,1.0,0.04996694175739951,-0.035697607516010615,-0.09783059612426487,-0.0035874155432707444,-0.00633645399983777,0.0012646388631780405,0.0008538241142529151,-0.09800282179119876,-0.00350972651745682,-0.006438940721242565,0.0012170974201808297,0.1348279795665101,0.0048410223889203425,0.14441720606083355,0.11723871580222253,-0.05208271364678691,-0.1134436058981739,-0.04619075284078051,0.021379513742082003,-0.03282879718503013,-0.02369691601700029,-0.2568591330024531,0.9197112237537118,0.7362066699751194,0.9361836396128713,0.6880926969829931,-0.015036576336012207,-0.1134436058981739,0.7744063743474245,0.8652992601566185,-0.71535758690622,-0.04689072727084405,0.7744133708828076,0.5483488588390776,0.7478819069625249,0.32880226776905663,0.8155960875265443,-0.04659090139348773,-0.04596536287373857,0.017590478048286177,0.0008931268466626024,0.44180201540414193,0.11025861358226391,-0.046622821010996116,0.11125277041698937,-0.0008705576909374341,0.03674439744498323,0.019122038007998332,-0.007505170803831979,-0.009149487834208662,-0.003693638954853396,-0.006206196094068463,-0.014100500123896615
Flow Bytes/s,-0.004502555905701437,-0.00040343434855348375,-0.004664473313545972,0.00335431969318454,8.097156094653887e-07,0.0016119494478339298,0.11791619638068551,0.03062736167300235,0.1594970891139922,0.14648327487959828,0.02728992946466613,0.004697043563248584,0.041414068651874775,0.04996694175739951,1.0,0.44702998018838647,-0.015676146841331073,-0.000651014077723244,-0.001205072467074099,0.0001915692029045404,-0.00037057976043639094,-0.01612905914783368,-0.0006421317854164989,-0.0011755627825188282,0.00018420670193622775,-0.03545196417034433,-0.023668972433947555,-0.03710496909770913,-0.03366180018036385,-0.008608003112056025,0.06588096526612992,-0.004663011813975371,0.0031312441007214395,0.407166820753558,0.31513146699537214,0.011032560994253714,0.07135217154625924,0.08182881804750655,0.0817308364796898,0.07432019183616362,-0.005288114469118069,0.06588096526612992,0.10892406536914276,0.09784508825479088,-0.09584551986661677,-0.014500751543640524,0.10892511937240383,0.045341616540608115,0.0929002857151671,0.1594970891139922,0.041414068651874775,-0.004664473313545971,8.097156094671889e-07,0.0033543196931845407,0.0016119494494789834,0.1851274703570839,0.04688471402121746,-0.004672466920824817,-0.03525722631397812,-0.011214691433246578,-0.013978061111168023,-0.01494022364550921,-0.008948347545911927,-0.0016926670008595322,-0.0005835091582841116,-0.0010905089086347443,-0.002763356099917882
Flow Packets/s,-0.005121954020723549,-0.00013105069866554413,-0.0009594351985065722,-0.0019083943858404207,-0.0009690732795249544,-0.0009889723524106504,-0.013748208643608855,0.0012590255501078046,-0.011560989591176105,-0.010854778301792135,-0.0382069602419122,-0.004934299521870883,-0.032636755496886334,-0.035697607516010615,0.44702998018838647,1.0,-0.005118377234754593,-0.0002126223861314806,-0.0003938106470129403,6.254979418361405e-05,-0.00012016891247832482,-0.005266726423773628,-0.00020973499889984229,-0.00038404110670576305,6.014376407568439e-05,-0.011657469962158211,-0.007749634122737449,-0.012160678324792782,-0.011082381300996043,-0.0028154195216279127,0.053985703287031395,-0.001009562613640583,-0.002253071625500191,0.9801913718864826,0.3811490574177524,-0.0031265453478005177,-0.03695163538041647,-0.028275691389544808,-0.03478740634743689,-0.025113582692650196,0.015252897704672173,0.053985703287031395,-0.02217009820436047,-0.026486910695479975,0.030614039191384435,0.06773714280730388,-0.02216979420170815,-0.005055875189039407,-0.02837384296678453,-0.011560989591176105,-0.032636755496886334,-0.0009594351985065722,-0.0009690732795249544,-0.0019083943858404207,-0.0009889723481802935,0.0001114825504199512,0.00039651820984953754,-0.0009480926334870279,-0.002881445441184811,-0.003802346965858735,-0.004658539867060838,-0.005024546907688113,-0.0030497831963003435,-0.0005531491481663973,-0.00019058489536293954,-0.00035629665337521497,-0.0009032292090869293
Flow IAT Mean,-0.024026546543673123,0.7071555803556555,-0.0039000055424254173,-0.0042561690197434835,-0.004010241215432205,-0.0018104726280340825,-0.06139933150841698,-0.013713546270722602,-0.07138714661731817,-0.0646981528329099,-0.09785918594525544,-0.022138539244676556,-0.08882875653890598,-0.09783059612426487,-0.015676146841331073,-0.005118377234754593,1.0,-0.8520187309178335,-0.8308033997758759,0.8126477504751544,0.7071637394191319,0.9993391181737568,-0.8520464112895229,-0.8307962438162241,0.8126671167646081,-0.006704576577498832,0.005883894422198989,-0.009715304242968051,-0.0034148408970747857,0.01175057892151221,-0.00288717409168636,-0.003981655071830867,-0.004872121195935813,-0.003796931886209128,-0.007646114218307243,-0.014408812923012961,-0.10550498928486308,-0.09085333662684036,-0.10533636972137687,-0.0685149642600971,-0.0026908859232021363,-0.00288717409168636,-0.08013457617785977,-0.1015224015532222,0.11796480699237699,-0.006322741844381981,-0.0801345370066177,-0.07947729390329551,-0.09604862404775573,-0.07138714661731817,-0.08882875653890598,-0.0039000055424254186,-0.004010241215432205,-0.0042561690197434835,-0.001810472620364809,-0.0393826841486192,-0.027324199201035296,-0.0038671752070291313,-0.006649580250246716,-0.001870714116012105,-0.0032312867082515493,-0.003114237045305023,-0.0013537795804530177,-0.8625801416182709,-0.9043229799321785,-0.8310051550703713,-0.4782511901788774
Flow IAT Std,-0.00785992184490303,-0.7683050762100235,-0.00014021688113758312,-0.00013903613008303716,-0.00016443603065919408,-5.739962467409435e-05,-0.002165394122083779,-0.0007191122676629522,-0.002612702871450616,-0.0023298135528452323,-0.003537561894830399,-0.000887364659155248,-0.003125204886346577,-0.0035874155432707444,-0.000651014077723244,-0.0002126223861314806,-0.8520187309178335,1.0,0.9526529178893948,-0.9935418466301107,-0.768305434003879,-0.8510805818384402,0.9999983762810403,0.9526521289447076,-0.9935394343095317,0.000541758658769402,0.0011381326803190505,0.0005501234371292043,0.0009703726499869325,0.0011422198866144911,0.00015851748583115105,-0.00016649942741136934,-0.00016064940092528287,-0.00015773640124915219,-0.0003175889872960009,-0.0007644647917665881,-0.003799846795538824,-0.0032050905036839065,-0.00380113508330611,-0.002381975899708501,-0.00010761533092504979,0.00015851748583115105,-0.0032137560126300085,-0.0038089215450951993,-0.00242699036650346,-0.0001581342662015813,-0.0032137458252320277,-0.0030060192899294775,-0.0034356267139430434,-0.002612702871450616,-0.0031252048863465768,-0.0001402168811375831,-0.00016443603065919408,-0.00013903613008303716,-5.739962444932648e-05,-0.0030069239134630074,-0.001084807344073845,-0.00015978213627757578,-0.012198772493561659,0.0001385127555535343,0.0001672703233589576,0.00013091447010560932,0.00010130047502617182,0.9972531212962202,0.9354924965026097,0.9526551272344156,0.767125002601576
Flow IAT Max,-0.008729967696886746,-0.9263141641700109,-0.00025596118460392104,1.6425205346532495e-05,-0.00028829332433203244,0.00014917153155797727,-0.003793118052083362,-0.0012245853155355127,-0.0046296761917429905,-0.0041801298104691366,-0.006151543029250971,-0.0016633303143744318,-0.005129295669808869,-0.00633645399983777,-0.001205072467074099,-0.0003938106470129403,-0.8308033997758759,0.9526529178893948,1.0,-0.965602488657462,-0.9263142527871363,-0.8298692734550943,0.9526526021116178,0.9999995285721079,-0.965600048324617,0.001514370089469584,0.001687173369830749,0.0017960179608457944,0.0024923118867568555,0.0014122735358112642,5.910037461552391e-05,-0.00028597563978280334,-2.4010027143136113e-05,-0.00029215035080362294,-0.0005882381110552736,-0.0012914007417816206,-0.006645923029913622,-0.005224056907843925,-0.00663121672782718,-0.0039480178527653426,-0.00019753511630541822,5.910037461552391e-05,-0.005958471203837403,-0.0067966672097818735,0.001099119284056919,-0.00025486031337408675,-0.005958452779818216,-0.005366232622523997,-0.005682858906169166,-0.0046296761917429905,-0.005129295669808869,-0.00025596118460392104,-0.00028829332433203244,1.6425205346532438e-05,0.0001491715318306901,-0.004427895886593938,-0.0019767613634652376,-0.0002815329651142218,-0.012368649118283703,0.0006666929764765319,0.0007884159725038554,0.0006684515370888133,0.0004977022101215897,0.9704081567605504,0.9814399657474636,0.9999946340107471,0.5670990109803408
Flow IAT Min,0.0069105488027245325,0.8021443037626299,2.597513809644583e-05,5.65175686772764e-05,4.927671259992844e-05,2.3219185109251067e-05,0.0008233759025530009,0.00035363331036908683,0.000977229935709005,0.0008508940394946909,0.0012731976229722612,0.0002797010712437325,0.001156623480544951,0.0012646388631780405,0.0001915692029045404,6.254979418361405e-05,0.8126477504751544,-0.9935418466301107,-0.965602488657462,1.0,0.8021444134672158,0.8117994589787693,-0.993541985086612,-0.9656019587818817,0.9999992590585766,0.00023706763242334819,0.00015773966302875232,0.0002473836534664317,0.00022550409686135183,5.737384774092859e-05,0.0001333811995784726,5.185538494448779e-05,6.500390347879628e-05,4.640266678692514e-05,9.343204303815532e-05,0.000370022345458243,0.0013833304937991052,0.0012184209571617403,0.0013719614988967417,0.0008977065664516874,3.699890022430612e-05,0.0001333811995784726,0.0009993585022560663,0.001312274594815798,0.0051077672473862495,0.00012666380839285925,0.0009993458485173241,0.0010222559139876936,0.001292528657554225,0.0009772299357090045,0.0011566234805449505,2.597513809644583e-05,4.927671259992844e-05,5.6517568677276453e-05,2.3219185008771147e-05,0.0017495400614220287,0.0003475211757349802,4.730708674693984e-05,0.01174139922291213,8.6688717020109e-05,9.856455055361287e-05,0.00011092754311899866,7.098585939445103e-05,-0.9922862383351366,-0.933052408063203,-0.9656102603742102,-0.745165998601347
Fwd IAT Total,0.005131836851511854,0.9999994726631096,0.0023806799015167134,0.0007620729685433967,0.0024073575358653306,0.0005807039756595882,0.0014756593126183935,0.0002924559318367045,0.000743658859227786,0.0006731624224457156,0.0016684258879533715,-0.00039665598424572663,0.0022746201912675224,0.0008538241142529151,-0.00037057976043639094,-0.00012016891247832482,0.7071637394191319,-0.768305434003879,-0.9263142527871363,0.8021444134672158,1.0,0.7065689028915629,-0.7683042378610173,-0.926313144700394,0.8021457706629156,0.008950526556079754,0.004501895435089904,0.006126220690930108,0.006609795470553625,0.0020263915389539928,0.0009372608854580469,0.0024220664351115757,0.0007976059950231962,-8.808059401020674e-05,-0.00018447948301325115,0.00029137714944234115,0.0016795755011783486,0.002594259616208795,0.0014213971047828645,0.0018667933186753659,-4.6855650296006955e-05,0.0009372608854580469,-0.001705661886917699,0.0005739122586652521,0.004608847786540418,0.00020719160338667912,-0.0017056763458805715,-0.00017131069159154823,0.0022838716025576637,0.0007436588592277855,0.0022746201912675216,0.0023806799015167134,0.00240735753586533,0.0007620729685433968,0.0005807039730022424,-0.00016900695634528343,-7.396926477367118e-05,0.00240293376015008,0.009114292915019237,0.0021857781386684966,0.003917476998132038,0.003479915462948472,0.0014907882726952991,-0.8091514481381116,-0.9111988044685172,-0.9263243715057893,-0.24134767299204968
Fwd IAT Mean,-0.0244507020396864,0.7065512021073949,-0.004007500813552508,-0.004007464181575711,-0.004110626245337741,-0.001724158598527684,-0.058664403178460715,-0.013625043241973814,-0.06925301582169527,-0.06255315967559621,-0.09715438036259723,-0.022301254657077392,-0.08753760816363085,-0.09800282179119876,-0.01612905914783368,-0.005266726423773628,0.9993391181737568,-0.8510805818384402,-0.8298692734550943,0.8117994589787693,0.7065689028915629,1.0,-0.8511387210061591,-0.8298518742054325,0.8118576580423953,0.007028185647536069,0.030729120866840546,-0.0015158479072042066,0.0141498754118934,0.03678250536183705,0.005013047988267368,-0.004082623864070806,-0.004575512631429016,-0.003907010976683802,-0.007867585471699773,-0.014710036191009895,-0.10422648720996325,-0.08874720354919576,-0.10440103563611562,-0.06709613062768334,-0.002662244005671042,0.005013047988267368,-0.08343866655002759,-0.10278179853586983,0.11930763031596268,-0.00508647798405077,-0.08343861381449412,-0.07990013540935324,-0.09421873716930483,-0.06925301582169527,-0.08753760816363086,-0.00400750081355251,-0.004110626245337741,-0.004007464181575712,-0.001724158591459554,-0.041225976073969606,-0.02722812599905912,-0.003976028249047879,-0.004154189396182188,-0.000990602548797297,-0.00036827132118760715,-0.0010992182436175644,-0.0010072602319185166,-0.8615467785233908,-0.9033804067058324,-0.8300765779935854,-0.4774642626666822
Fwd IAT Std,-0.007852055445631037,-0.7683045894965983,-0.00013781187422090031,-0.00011914566911101243,-0.00016148904435690198,-4.323689865200393e-05,-0.0019692906099397344,-0.0007315631968762825,-0.002453917904664971,-0.002164127619733371,-0.003421110567489209,-0.000874731212982601,-0.0029356146507255724,-0.00350972651745682,-0.0006421317854164989,-0.00020973499889984229,-0.8520464112895229,0.9999983762810403,0.9526526021116178,-0.993541985086612,-0.7683042378610173,-0.8511387210061591,1.0,0.9526525534442515,-0.9935413550657894,0.0006545971719047393,0.0003710676995101444,0.0009590551719483789,0.0009299616074553653,9.121183429581797e-05,-6.157939743389096e-05,-0.00016368733740477405,-0.00013981470239843373,-0.00015559319695586873,-0.0003132815911463332,-0.0007617334978769423,-0.0036552103496831287,-0.002982859096928932,-0.0036701886273653676,-0.0022307405795237256,-0.00010067705348024253,-6.157939743389096e-05,-0.003300007619657701,-0.0038086870654041555,-0.0024223453806918767,-7.439192671413689e-05,-0.0032999977918378638,-0.0030872536915945623,-0.0032285032745569056,-0.0024539179046649704,-0.002935614650725572,-0.00013781187422090031,-0.00016148904435690198,-0.00011914566911101249,-4.323689848558902e-05,-0.0029736763654414347,-0.0010438681450777242,-0.00015752131865616478,-0.012193840595036826,0.00018192748082449645,0.00029468881336458275,0.00020024333543786665,0.0001160273889941127,0.9972515206249859,0.9354929607882181,0.9526545443598112,0.767120996238918
Fwd IAT Max,-0.008685209847642558,-0.9263139917553236,-0.00024927782347458134,-8.968417782859089e-05,-0.00028069036066633366,4.321776140837898e-05,-0.0036968674825484456,-0.0011876262980299779,-0.004522566081106896,-0.004084665113918691,-0.006240489693581873,-0.0016214549740558033,-0.005213962546011608,-0.006438940721242565,-0.0011755627825188282,-0.00038404110670576305,-0.8307962438162241,0.9526521289447076,0.9999995285721079,-0.9656019587818817,-0.926313144700394,-0.8298518742054325,0.9526525534442515,1.0,-0.9655995106459966,0.0014883095872117115,0.001585255989514146,0.001702233338347173,0.0023833105770471623,0.0013312068916839612,7.533276603117648e-05,-0.00028059127728691707,-0.00012968699732152474,-0.00028489393008309305,-0.0005736865328920492,-0.00125247787060444,-0.0067114052869463444,-0.005266603349274069,-0.006710537899487692,-0.004007145411218302,-0.0001924574702401839,7.533276603117648e-05,-0.006038518322818156,-0.006930819856635206,0.0012103148959047526,-0.0002467998699120122,-0.00603850097036695,-0.005533260442357907,-0.005724863745739101,-0.004522566081106896,-0.005213962546011607,-0.00024927782347458134,-0.0002806903606663337,-8.968417782859091e-05,4.3217761743350536e-05,-0.004342193233052003,-0.0019126172549309706,-0.0002741568279832067,-0.012365478939963849,0.0005841991164027868,0.0007732257637445191,0.0006019277623870545,0.0004147569459274419,0.9704076906987962,0.9814397355949096,0.9999942782829467,0.5670983410125505
Fwd IAT Min,0.006906144799067822,0.8021456558186183,2.4150790916172295e-05,5.5367403809314004e-05,4.741133170307569e-05,2.2342777698924028e-05,0.000805543180193049,0.00036622795619885404,0.0009742542985529494,0.000838568630511879,0.0012259425862077098,0.00027833440450095826,0.0011152500403909741,0.0012170974201808297,0.00018420670193622775,6.014376407568439e-05,0.8126671167646081,-0.9935394343095317,-0.965600048324617,0.9999992590585766,0.8021457706629156,0.8118576580423953,-0.9935413550657894,-0.9655995106459966,1.0,0.0004058244982908919,0.0009096609459384878,0.00024337823113123653,0.0005961116724845564,0.0009462242146513393,0.0003679032791454369,4.9999152501455034e-05,6.374632603070766e-05,4.461754346029615e-05,8.983906135871095e-05,0.0003697230881340538,0.0013398115290529017,0.001186984031396616,0.0013322855277244545,0.0008683209831518887,3.5647509732168556e-05,0.0003679032791454369,0.0009613362657437953,0.0012632117191683182,0.0051522127557452274,0.00012260574230517736,0.0009613238352498551,0.0010365932535514244,0.001261461802013726,0.0009742542985529489,0.0011152500403909741,2.4150790916172295e-05,4.741133170307569e-05,5.5367403809314004e-05,2.2342777602206167e-05,0.0017147643390753562,0.0003358844207939549,4.5497450768957224e-05,0.011791083095053365,8.635092276454405e-05,9.751611516626282e-05,0.00011019016999760218,7.083982737743051e-05,-0.9922818912123674,-0.9330518044238012,-0.9656078769031677,-0.7451575701859848
Bwd IAT Total,-0.050645585019241206,0.009026277349284208,-0.007808451095777347,0.09590241324148398,-0.006932415991217455,0.07501994977914152,0.13478428278637278,-0.038261199505318116,0.042416189212451855,0.050842879011672074,0.22328338215731494,-0.03870180104126172,0.2703888123222097,0.1348279795665101,-0.03545196417034433,-0.011657469962158211,-0.006704576577498832,0.000541758658769402,0.001514370089469584,0.00023706763242334819,0.008950526556079754,0.007028185647536069,0.0006545971719047393,0.0014883095872117115,0.0004058244982908919,1.0,0.5140127427801199,0.6983350730743243,0.7521571891613701,0.23425752338501973,0.07581451673979349,-0.006268902904908377,0.09982334876301288,-0.008651790322316796,-0.017395868716915567,-0.0425477092811355,0.21102998746579962,0.2822180217914902,0.18382907824677044,0.21602853611492767,-0.006406458621562953,0.07581451673979349,-0.1316147313431999,0.12339041981322102,-0.09834021493375163,0.02023386450604209,-0.13161361225649437,0.045852379747685634,0.24941052183488532,0.042416189212451855,0.27038881232220974,-0.007808451095777345,-0.006932415991217457,0.09590241324148398,0.07501994940439695,-0.10278445033335414,0.000616230248667075,-0.008411619791414684,0.01565656011496798,0.21213525882202755,0.41016268334766215,0.35386413841520864,0.1398022011317503,0.0037877315304344055,-0.0001351804371229869,0.0016104335596376098,0.008442422818435137
Bwd IAT Mean,-0.029227151291245892,0.0046254451095543315,-0.005702406494790403,0.004332560255951952,-0.005435578282637659,-0.0004724268991039614,0.02205391112824412,-0.013121790403129836,0.019226585212782935,-0.0012833910801680253,0.027536566951495846,-0.010856118647613431,0.012266059809309946,0.0048410223889203425,-0.023668972433947555,-0.007749634122737449,0.005883894422198989,0.0011381326803190505,0.001687173369830749,0.00015773966302875232,0.004501895435089904,0.030729120866840546,0.0003710676995101444,0.001585255989514146,0.0009096609459384878,0.5140127427801199,1.0,0.487986885462502,0.7097529907463865,0.9078423140832114,0.2129715206155217,-0.005453553758204496,0.005826136555599939,-0.005751511342460628,-0.011564453189939568,-0.023255852851914605,0.028495764008700453,0.0295296592912758,0.01563344204837431,0.014548498030730392,-0.00415535793581203,0.2129715206155217,-0.0696491959711466,0.036190985450148185,-0.02536420601417263,0.046020542411619465,-0.06964843935668479,0.01106276799709189,0.020658795021208924,0.019226585212782945,0.012266059809309948,-0.005702406494790403,-0.005435578282637657,0.0043325602559519515,-0.00047242690153806736,-0.06646313858196279,-0.0054160242324211355,-0.005726402955325382,0.07060803604096468,0.21931385480379728,0.2607251603468929,0.24954531612285918,0.17061157775170624,0.003578523914951735,0.0002475436958679418,0.0017265598172327222,0.007571539341883575
Bwd IAT Std,-0.05259542813071791,0.006255370448958422,-0.008852596471903569,0.01855582712835894,-0.008361539112315826,0.007658749281387041,0.08000176810314254,-0.04384829011394421,0.045828089980229636,0.03424489611218194,0.19137406953352953,-0.04870329921105006,0.18830548285880602,0.14441720606083355,-0.03710496909770913,-0.012160678324792782,-0.009715304242968051,0.0005501234371292043,0.0017960179608457944,0.0002473836534664317,0.006126220690930108,-0.0015158479072042066,0.0009590551719483789,0.001702233338347173,0.00024337823113123653,0.6983350730743243,0.487986885462502,1.0,0.859346728340195,0.12330641551760563,0.026924934482942885,-0.008338715784221962,0.020293692702844094,-0.009026955781481848,-0.018138842505086523,-0.046319054446364145,0.18956110783709215,0.1901407456499191,0.16773333277455002,0.1613121096419945,-0.0065175365831102415,0.026924934482942885,-0.0680069990748289,0.1340470367064768,-0.10571584532690047,0.1265869952625434,-0.06800578284544001,0.05281092908950684,0.17164629051076397,0.04582808998022967,0.18830548285880608,-0.008852596471903569,-0.008361539112315826,0.018555827128358935,0.007658749229603764,-0.10137838236287743,-0.014160624265717727,-0.008980978414316892,0.06786060738385298,0.25263485114856926,0.34746134055724054,0.2986512905540721,0.18433824780474067,0.0040524411505409455,9.199328412412355e-05,0.001825970907273973,0.008909533629182788
Bwd IAT Max,-0.047215009084058936,0.006753642012127328,-0.007622005025362116,0.07686837850086088,-0.007377774342907536,0.06467183901281734,0.07465488417813253,-0.03369278890204813,0.037751775792787275,0.021874350905187023,0.1759379681920986,-0.035314973890885136,0.23560637490413724,0.11723871580222253,-0.03366180018036385,-0.011082381300996043,-0.0034148408970747857,0.0009703726499869325,0.0024923118867568555,0.00022550409686135183,0.006609795470553625,0.0141498754118934,0.0009299616074553653,0.0023833105770471623,0.0005961116724845564,0.7521571891613701,0.7097529907463865,0.859346728340195,1.0,0.4791460201868266,0.11923464129011348,-0.006380495108043569,0.07806228955942689,-0.008226750630658024,-0.016529419666087997,-0.04009542419133642,0.1692454425195626,0.24720824352215626,0.1580698317712004,0.18225165198609522,-0.005987837218991211,0.11923464129011348,-0.09169141303421907,0.10498518756960355,-0.08214596159156014,0.07779299990518836,-0.0916903252711265,0.07372427071087881,0.22251941077718823,0.03775177579278729,0.23560637490413724,-0.007622005025362117,-0.007377774342907536,0.07686837850086088,0.06467183877374506,-0.09732657391753591,-0.010218367660174602,-0.008148743872992265,0.05548028666298663,0.27626977030585664,0.36598132187585025,0.3184140945167533,0.20361867756001945,0.005488458500120254,0.00022678363721623566,0.0025408311114117777,0.01184683574292407
Bwd IAT Min,-0.007516861496345398,0.0021076227149948537,-0.002104765593171223,-0.0011056322402401607,-0.002025240890400553,-0.0010061004113023977,-0.020771999623400487,0.006868645184485062,0.0002914188600432847,-0.02284875014335636,-0.05007819490833424,0.011995282426164761,-0.042266612933491335,-0.05208271364678691,-0.008608003112056025,-0.0028154195216279127,0.01175057892151221,0.0011422198866144911,0.0014122735358112642,5.737384774092859e-05,0.0020263915389539928,0.03678250536183705,9.121183429581797e-05,0.0013312068916839612,0.0009462242146513393,0.23425752338501973,0.9078423140832114,0.12330641551760563,0.4791460201868266,1.0,0.232777936969826,-0.0020521646046698116,-0.00105943850890797,-0.0020886961712419526,-0.004205118694371123,-0.0036672444907535602,-0.048943502298241785,-0.025544177278677863,-0.04644510669294775,-0.03593082219309154,-0.0015384372203244173,0.232777936969826,-0.04284055759593633,-0.026112030408353755,0.0243024155003669,-0.0013893893283117842,-0.04284029503234531,0.0030724500553502587,-0.02804695103417186,0.00029141886004328447,-0.04226661293349133,-0.0021047655931712224,-0.002025240890400553,-0.0011056322402401607,-0.0010061004070240714,-0.02748436902385904,-0.0036104608952998597,-0.002096761749042936,0.046198636378898816,0.13118215068513947,0.1298107758496215,0.1311665584040681,0.10612751370390888,0.0028481063057688707,0.0002714578705389811,0.001436277302364702,0.00587862808019963
